tour,year,official_tournament_id,group_name,level,title,surface,in_outdoor,city,country,singles_draw_size,doubles_draw_size,prize_money,start_date,end_date,singles_champion
wta,2020,2020,ISTANBUL,International,"TEB BNP Paribas Tennis Championship Istanbul - Istanbul, Turkey",Clay,O,ISTANBUL,TURKEY,30,16,202250,2020-09-08,2020-09-13,Patricia Maria Tig
wta,2020,2021,TASHKENT,125K,"Tashkent Open - Tashkent, Uzbekistan",Hard,O,TASHKENT,UZBEKISTAN,32,16,115000,2020-09-28,2020-10-03,
wta,2020,2022,LEXINGTON,International,"The Top Seed Open presented by Bluegrass Orthopaedics - Lexington, United States",Hard,O,LEXINGTON,"UNITED STATES, KY",32,16,202250,2020-08-10,2020-08-16,Jennifer Brady
wta,2020,2023,Prague 125K,125K,Prague Open,Clay,O,PRAGUE,Czech Republic,128,32,3125000,2020-08-29,2020-09-06,Kristina Kucova
wta,2020,2025,OSTRAVA,Premier,"J & T Banka Ostrava Open 2020 - Ostrava, Czech Republic",Hard,I,Ostrava,Czech Republic,28,16,528500,2020-10-19,2020-10-25,Aryna Sabalenka
wta,2020,2278,KAZAN,ITF,"ITF/TENNIS EUROPE $25,000 - KAZAN, RUSSIA",Hard,I,,RUSSIA,32,16,25000,2020-01-21,2020-01-26,Anastasia Zakharova
wta,2020,2295,CAIRO 4,ITF,"ITF $100,000 - CAIRO 4, EGYPT",Hard,O,,EGYPT,32,16,100000,2020-02-11,2020-02-16,Irina-Camelia Begu
wta,2020,2297,CAIRO 5,ITF,"ITF $60,000 - CAIRO 5, EGYPT",Hard,O,,EGYPT,32,16,60000,2020-02-18,2020-02-23,Marta Kostyuk
wta,2020,2298,CAIRO 6,ITF,"ITF $15,000 - CAIRO 6, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-03-03,2020-03-08,Sandra Samir
wta,2020,2300,DUBAI,ITF,"ITF $100,000+H - DUBAI, UNITED ARAB EMIRATES",Hard,O,,UNITED ARAB EMIRATES,32,16,100000,2020-12-07,2020-12-12,Sorana Cirstea
wta,2020,2305,MELILLA,ITF,"ITF/TENNIS EUROPE $15,000 - MELILLA, SPAIN",Clay,O,,SPAIN,32,16,15000,2020-09-15,2020-09-20,Matilda Mutavdzic
wta,2020,2379,LAS PALMAS DE GRAN CANARIA 2,ITF,"ITF/TENNIS EUROPE $15,000 - LAS PALMAS DE GRAN CANARIA 2, SPAIN",Clay,O,,SPAIN,32,16,15000,2020-11-24,2020-11-29,
wta,2020,2404,STUTTGART-STAMMHEIM,ITF,"ITF/TENNIS EUROPE $15,000 - STUTTGART-STAMMHEIM, GERMANY",Hard,I,,GERMANY,32,16,15000,2020-01-21,2020-01-25,Julia Terziyska
wta,2020,2425,PORTO,ITF,"ITF/TENNIS EUROPE $15,000 - PORTO, PORTUGAL",Hard,O,,PORTUGAL,32,16,15000,2020-09-22,2020-09-27,Beatriz Haddad Maia
wta,2020,2503,HAMILTON,ITF,"ITF $15,000 - HAMILTON, NEW ZEALAND",Hard,O,,NEW ZEALAND,32,16,15000,2020-02-11,2020-02-16,Eri Shimizu
wta,2020,2515,IRAPUATO,ITF,"ITF $25,000+H - IRAPUATO, MEXICO",Hard,O,,MEXICO,32,16,25000,2020-03-09,2020-03-14,
wta,2020,2544,PRAGUE 2,ITF,"ITF/TENNIS EUROPE $25,000 - PRAGUE, CZECH REPUBLIC",Clay,O,,CZECH REPUBLIC,32,16,25000,2020-09-08,2020-09-13,Jana Cepelova
wta,2020,2592,CAIRO 2,ITF,"ITF $15,000 - CAIRO 2, EGYPT",Clay,O,,EGYPT,32,16,15000,2020-01-21,2020-01-26,Lucie Wargnier
wta,2020,2594,SAINT-MALO,ITF,"ITF/TENNIS EUROPE $60,000 + H- SAINT-MALO, FRANCE",Clay,O,,FRANCE,32,16,60000,2020-09-08,2020-09-13,Nadia Podoroska
wta,2020,2625,VERO BEACH,ITF,"ITF/USTA $25,000 - VERO BEACH, FLORIDA, USA",Clay,O,,UNITED STATES,32,16,25000,2020-01-21,2020-01-26,Daniela Seguel
wta,2020,2667,BURNIE,ITF,"ITF $60,000 - BURNIE, AUSTRALIA",Hard,O,,AUSTRALIA,32,16,60000,2020-01-28,2020-02-02,Maddison Inglis
wta,2020,2672,GONESSE,ITF,"ITF/TENNIS EUROPE $15,000 - GONESSE, FRANCE",Clay,I,,FRANCE,32,16,15000,2020-03-17,2020-03-22,
wta,2020,2684,ANTALYA 2,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 2, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-01-14,2020-01-19,Nina Potocnik
wta,2020,2710,TRNAVA,ITF,"ITF/TENNIS EUROPE $25,000 - TRNAVA, SLOVAK REPUBLIC",Hard,I,,SLOVAKIA,32,16,25000,2020-02-04,2020-02-09,Sofya Lansere
wta,2020,2722,DAYTONA BEACH,ITF,"ITF/USTA $25,000 - DAYTONA BEACH, FLORIDA",Clay,O,,UNITED STATES,32,16,25000,2020-01-14,2020-01-19,Marie Benoit
wta,2020,2726,PETIT-BOURG (GUADELOUPE),ITF,"ITF/TENNIS EUROPE $25,000 - PETIT BOURG (GUADELOUPE), FRANCE",Hard,O,,FRANCE,32,16,25000,2020-01-21,2020-01-25,Nadia Podoroska
wta,2020,2727,ANTALYA 4,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 4, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-01-28,2020-02-02,Georgia Craciun
wta,2020,2730,ANTALYA 5,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 5, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-02-04,2020-02-09,Andreea Rosca
wta,2020,2734,ANTALYA 6,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 6, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-02-11,2020-02-16,Julyette Steur
wta,2020,2738,ANTALYA 7,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 7, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-02-18,2020-02-23,Nina Potocnik
wta,2020,2742,MONASTIR,ITF,"ITF $15,000 - MONASTIR, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-01-07,2020-01-12,Sabina Sharipova
wta,2020,2760,CAIRO 3,ITF,"ITF $15,000 - CAIRO 3, EGYPT",Clay,O,,EGYPT,32,16,15000,2020-01-28,2020-02-02,Anastasia Zolotareva
wta,2020,2797,ANTALYA 8,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 8, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-02-25,2020-03-01,Eleonora Molinaro
wta,2020,2802,ANTALYA 9,ITF,"ITF/TENNIS EUROPE $25,000 - ANTALYA 9, TURKEY",Clay,O,,TURKEY,32,16,25000,2020-03-03,2020-03-08,Mayar Sherif
wta,2020,2805,ANTALYA 12,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 12, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-12-01,2020-12-06,Ipek Oz
wta,2020,2814,ANTALYA 10,ITF,"ITF/ TENNIS EUROPE $15,000 -  ANTALYA 10, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-03-10,2020-03-15,
wta,2020,2817,ANTALYA 11,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 11, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-03-17,2020-03-22,
wta,2020,2830,ANDRÉZIEUX-BOUTHÉON,ITF,"ITF/TENNIS EUROPE $60,000 - ANDREZIEUX-BOUTHEON, FRANCE",Hard,I,,FRANCE,32,16,60000,2020-01-28,2020-02-02,Ysaline Bonaventure
wta,2020,2833,RANCHO SANTE FE,ITF,"ITF/USTA $25,000 - RANCHO SANTA FE, CALIFORNIA, USA",Hard,O,,UNITED STATES,32,16,25000,2020-02-24,2020-02-29,Xiaodi You
wta,2020,2850,HERAKLION,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION, GREECE",Clay,O,,GREECE,32,16,15000,2020-02-11,2020-02-16,Martina Spigarelli
wta,2020,2893,ANTALYA 13,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 13, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-12-08,2020-12-13,
wta,2020,2897,ANTALYA 15,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 15, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-12-22,2020-12-27,Amina Anshba
wta,2020,2927,MONASTIR 2,ITF,"ITF $15,000 - MONASTIR 2, TUNISIA ",Hard,O,,TUNISIA,32,16,15000,2020-01-14,2020-01-19,Victoria Muntean
wta,2020,2942,LAUNCESTON,ITF,"ITF $25,000 - LAUNCESTON, AUSTRALIA",Hard,O,,AUSTRALIA,32,16,25000,2020-02-04,2020-02-09,Asia Muhammad
wta,2020,2944,SHARM ELSHEIKH,ITF,"ITF $15,000 - SHARM EL SHEIKH, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-10-06,2020-10-11,Ganna Poznikhirenko
wta,2020,2945,SHARM ELSHEIKH 2,ITF,"ITF $15,000 - SHARM EL SHEIKH 2, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-10-13,2020-10-18,Sandra Samir
wta,2020,2947,SHARM EL SHEIKH 3,ITF,"ITF $15,000 - SHARM EL SHEIKH 3, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-10-20,2020-10-25,Joanna Garland
wta,2020,2948,MACON,ITF,"ITF/TENNIS EUROPE $25,000 - MACON, FRANCE",Hard,I,,FRANCE,32,16,25000,2020-02-25,2020-03-01,Oceane Dodin
wta,2020,2954,HERAKLION 2,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 2, GREECE",Clay,O,,GREECE,32,16,15000,2020-02-18,2020-02-23,Dalila Spiteri
wta,2020,2955,HERAKLION 3,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 3, GREECE",Clay,O,,GREECE,32,16,15000,2020-02-25,2020-03-01,Darya Astakhova
wta,2020,2971,SHARM ELSHEIKH 4,ITF,"ITF $15,000 - SHARM EL SHEIKH 4, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-10-27,2020-11-01,Rutuja Bhosale
wta,2020,2972,SHARM ELSHEIKH 5,ITF,"ITF $15,000 - SHARM EL SHEIKH 5, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-11-04,2020-11-08,Iryna Shymanovich
wta,2020,2974,SHARM ELSHEIKH 6,ITF,"ITF $15,000 - SHARM EL SHEIKH 6, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-11-11,2020-11-15,Lea Boskovic
wta,2020,2985,ANTALYA 14,ITF,"ITF/TENNIS EUROPE $15,000 - ANTALYA 14, TURKEY",Clay,O,,TURKEY,32,16,15000,2020-12-15,2020-12-20,Diane Parry
wta,2020,2986,TRIESTE,ITF,"ITF/TENNIS EUROPE $15,000 - TRIESTE, ITALY",Clay,O,,ITALY,32,16,15000,2020-08-31,2020-09-05,Federica Di Sarra
wta,2020,2991,SHARM EL SHEIKH 7,ITF,"ITF $15,000 - SHARM EL SHEIKH 7, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-11-18,2020-11-22,Joanna Garland
wta,2020,2996,HERAKLION 4,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 4, GREECE",Clay,O,,GREECE,32,16,15000,2020-03-03,2020-03-08,Miriam Skoch
wta,2020,3001,HERAKLION 5,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 5, GREECE",Clay,O,,GREECE,32,16,15000,2020-03-10,2020-03-15,
wta,2020,3004,HERAKLION 6,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 6, GREECE",Clay,O,,GREECE,32,16,15000,2020-03-17,2020-03-22,
wta,2020,3007,HERAKLION 7,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 7, GREECE",Clay,O,,GREECE,32,16,15000,2020-10-27,2020-11-01,Alexandra Cadantu-Ignatik
wta,2020,3016,POTCHEFSTROOM,ITF,"ITF $25,000 - POTCHEFSTROOM, SOUTH AFRICA",Hard,O,,SOUTH AFRICA,32,16,25000,2020-03-03,2020-03-08,Samantha Murray Sharan
wta,2020,3017,POTCHEFSTROOM 2,ITF,"ITF $25,000 - POTCHEFSTROOM 2, SOUTH AFRICA",Hard,O,,SOUTH AFRICA,32,16,25000,2020-03-10,2020-03-15,
wta,2020,3020,LE LAMENTIN (MARTINIQUE),ITF,"ITF/TENNIS EUROPE $15,000 - FORT-DE-FRANCE (MARTINIQUE), FRANCE",Hard,O,,FRANCE,32,16,15000,2020-01-14,2020-01-19,Audrey Albie
wta,2020,3021,HONG KONG,ITF,"ITF $25,000 - HONG KONG, HONG-KONG, CHINA",Hard,O,,"HONG KONG, CHINA",32,16,25000,2020-01-07,2020-01-12,Anastasiya Komardina
wta,2020,3077,KAZAN 2,ITF,"ITF/TENNIS EUROPE $15,000 - KAZAN 2, RUSSIA",Hard,I,,RUSSIA,32,16,15000,2020-03-10,2020-03-15,
wta,2020,3096,MACON,ITF,"ITF/USTA $80,000 - MACON, GA, USA",Hard,O,,UNITED STATES,32,16,80000,2020-10-20,2020-10-24,Catherine Bellis
wta,2020,3101,HERAKLION 8,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 8, GREECE",Clay,O,,GREECE,32,16,15000,2020-11-03,2020-11-08,Gergana Topalova
wta,2020,3102,HERAKLION 9,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 9, GREECE",Clay,O,,GREECE,32,16,15000,2020-11-10,2020-11-15,Romy Koelzer
wta,2020,3103,HERAKLION 10,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 10, GREECE",Clay,O,,GREECE,32,16,15000,2020-11-17,2020-11-22,Andreea Rosca
wta,2020,3145,ALTENKIRCHEN,ITF,"ITF/TENNIS EUROPE $25,000 - ALTENKIRCHEN, GERMANY",Carpet,I,,GERMANY,32,16,25000,2020-02-25,2020-03-01,Eva Lys
wta,2020,4024,HERAKLION 11,ITF,"ITF/TENNIS EUROPE $15,000 - HERAKLION 11, GREECE",Clay,O,,GREECE,32,16,15000,2020-11-24,2020-11-29,Andreea Rosca
wta,2020,4067,TRNAVA 2,ITF,"ITF/TENNIS EUROPE $25,000 - TRNAVA 2, SLOVAK REPUBLIC",Hard,I,,SLOVAKIA,32,16,25000,2020-02-11,2020-02-16,Jaqueline  Cristian
wta,2020,4098,TARVISIO,ITF,"ITF/TENNIS EUROPE $25,000 - TARVISIO, ITALY",Clay,O,,ITALY,32,16,25000,2020-09-08,2020-09-13,Federica Di Sarra
wta,2020,4122,CHARLESTON,ITF,"ITF/USTA $100,000 - CHARLESTON, SOUTH CAROLINA",Clay,O,,UNITED STATES,32,16,100000,2020-11-03,2020-11-08,Mayar Sherif
wta,2020,4157,PERTH 2,ITF,"ITF $25,000 - PERTH 2, AUSTRALIA",Hard,O,,AUSTRALIA,32,16,25000,2020-02-25,2020-03-01,Shiho Akita
wta,2020,4167,CANBERRA 2,ITF,"ITF $60,000 - CANBERRA 2, AUSTRALIA",Clay,O,,AUSTRALIA,32,16,60000,2020-03-17,2020-03-22,
wta,2020,4192,OEIRAS,ITF,"ITF/TENNIS EUROPE $15,000 - OEIRAS, PORTUGAL",Clay,O,,PORTUGAL,32,16,15000,2020-08-18,2020-08-22,Clara Tauson
wta,2020,4246,CORDENONS,ITF,"ITF/TENNIS EUROPE $15,000 - CORDENONS, ITALY",Clay,O,,Italy,32,16,15000,2020-08-24,2020-08-29,Qinwen Zheng
wta,2020,4252,MANACOR,ITF,"ITF/TENNIS EUROPE $15,000 - MANACOR (MALLORCA), SPAIN",Hard,O,,SPAIN,32,16,15000,2020-01-21,2020-01-26,Ioana Loredana Rosca
wta,2020,4253,MANACOR 2,ITF,"ITF/TENNIS EUROPE $15,000 - MANACOR (MALLORCA) 2, SPAIN",Hard,O,,SPAIN,32,16,15000,2020-01-28,2020-02-02,Mina Hodzic
wta,2020,4254,YOKOHAMA,ITF,"ITF $25,000 - YOKOHAMA, JAPAN",Hard,O,,JAPAN,32,16,25000,2020-03-03,2020-03-08,Yuriko Lily Miyazaki
wta,2020,4262,SANTAREM,ITF,"ITF/TENNIS EUROPE $15,000 - SANTAREM, PORTUGAL",Hard,O,,PORTUGAL,32,16,15000,2020-09-15,2020-09-20,Beatriz Haddad Maia
wta,2020,4263,FIGUEIRA DA FOZ,ITF,"ITF/TENNIS EUROPE $25,000 + H - FIGUEIRA DA FOZ, PORTUGAL",Hard,O,,PORTUGAL,32,16,25000,2020-09-08,2020-09-13,Georgina Garcia Perez
wta,2020,4281,CAIRO 7,ITF,"ITF $25,000 - CAIRO 7, EGYPT",Hard,O,,EGYPT,32,16,25000,2020-03-10,2020-03-15,
wta,2020,4283,CAIRO 8,ITF,"ITF $15,000 - CAIRO 8, EGYPT",Hard,O,,EGYPT,32,16,15000,2020-03-17,2020-03-22,
wta,2020,4291,CHERBOURG-EN-COTENTIN,ITF,"ITF/TENNIS EUROPE $25,000 - CHERBOURG-EN-COTENTIN, FRANCE",Hard,I,,FRANCE,32,16,25000,2020-10-13,2020-10-18,Kaia Kanepi
wta,2020,4301,TYLER,ITF,"ITF/USTA $80,000 - TYLER, TEXAS, USA",Hard,O,,UNITED STATES,32,16,80000,2020-10-28,2020-11-01,Ann Li
wta,2020,4307,CAIRO 9,ITF,"ITF $15,000 - CAIRO 9, EGYPT",Clay,O,,EGYPT,32,16,15000,2020-11-24,2020-11-29,Carolina Alves
wta,2020,4309,CAIRO 10,ITF,"ITF $15,000 - CAIRO 10, EGYPT",Clay,O,,EGYPT,32,16,15000,2020-12-01,2020-12-06,Erika Andreeva
wta,2020,4311,CAIRO 11,ITF,"ITF $15,000 - CAIRO 11, EGYPT",Clay,O,,EGYPT,32,16,15000,2020-12-08,2020-12-13,Carolina Alves
wta,2020,4337,MARBELLA,ITF,"ITF/TENNIS EUROPE $25,000 - MARBELLA, SPAIN",Clay,O,,SPAIN,32,16,25000,2020-09-01,2020-09-06,Qinwen Zheng
wta,2020,4339,FRYDEK MISTEK,ITF,"ITF/TENNIS EUROPE $25,000 - FRYDEK MISTEK, CZECH REPUBLIC",Clay,O,,CZECH REPUBLIC,32,16,25000,2020-09-15,2020-09-20,Qinwen Zheng
wta,2020,4340,MONASTIR 3,ITF,"ITF $15,000 - MONASTIR 3, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-01-21,2020-01-26,Gozal Ainitdinova
wta,2020,4342,MONASTIR 4,ITF,"ITF $15,000 - MONASTIR 4, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-01-28,2020-02-02,Yuliya Hatouka
wta,2020,4346,MONASTIR 5,ITF,"ITF $15,000 - MONASTIR 5, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-02-04,2020-02-09,Maria Timofeeva
wta,2020,4349,MONASTIR 6,ITF,"ITF $15,000 - MONASTIR 6, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-02-11,2020-02-16,Ilona-Georgiana Ghioroaie
wta,2020,4351,MONASTIR 7,ITF,"ITF $15,000 - MONASTIR 7, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-02-18,2020-02-23,Carole Monnet
wta,2020,4352,LOUSADA,ITF,"ITF/TENNIS EUROPE $15,000 - LOUSADA, PORTUGAL",Hard,I,,PORTUGAL,32,16,15000,2020-10-27,2020-11-01,Susan Bandecchi
wta,2020,4353,MONASTIR 8,ITF,"ITF $15,000 - MONASTIR 8, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-02-25,2020-03-01,Nefisa Berberovic
wta,2020,4354,LOUSADA 2,ITF,"ITF/TENNIS EUROPE $15,000 - LOUSADA 2, PORTUGAL",Hard,I,,PORTUGAL,32,16,15000,2020-11-03,2020-11-08,Lara Salden
wta,2020,4356,MONASTIR 9,ITF,"ITF $15,000 - MONASTIR 9, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-03-03,2020-03-08,Nefisa Berberovic
wta,2020,4360,MONASTIR 10,ITF,"ITF $15,000 - MONASTIR 10, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-03-10,2020-03-15,
wta,2020,4362,MONASTIR 11,ITF,"ITF $15,000 - MONASTIR 11, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-03-17,2020-03-22,
wta,2020,4363,MONASTIR 12,ITF,"ITF $15,000 - MONASTIR 12, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-09-15,2020-09-20,Shalimar Talbi
wta,2020,4365,MONASTIR 13,ITF,"ITF $15,000 - MONASTIR 13, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-09-22,2020-09-27,Yuliya Hatouka
wta,2020,4368,MONASTIR 14,ITF,"ITF $15,000 - MONASTIR 14, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-09-29,2020-10-04,Shalimar Talbi
wta,2020,4371,MONASTIR 15,ITF,"ITF $15,000 - MONASTIR 15, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-10-06,2020-10-11,Yvonne Cavalle-Reimers
wta,2020,4372,MONASTIR 16,ITF,"ITF $15,000 - MONASTIR 16, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-10-13,2020-10-18,Maria Lourdes Carle
wta,2020,4374,JODHPUR,ITF,"ITF $25,000 - JODHPUR, INDIA",Hard,O,,INDIA,32,16,25000,2020-02-18,2020-02-23,Ankita Raina
wta,2020,4379,CANCUN,ITF,"ITF $15,000 - CANCUN, MEXICO",Hard,O,,MEXICO,32,16,15000,2020-01-14,2020-01-19,Sofia Sewing
wta,2020,4382,CANCUN 2,ITF,"ITF $15,000 - CANCUN 2, MEXICO",Hard,O,,MEXICO,32,16,15000,2020-01-21,2020-01-26,Alexa Noel
wta,2020,4384,CANCUN 3,ITF,"ITF $15,000 - CANCUN 3, MEXICO",Hard,O,,MEXICO,32,16,15000,2020-01-28,2020-02-02,Ingrid Martins
wta,2020,4388,CANCUN 4,ITF,"ITF $15,000 - CANCUN 4, MEXICO",Hard,O,,MEXICO,32,16,15000,2020-02-04,2020-02-09,Ingrid Martins
wta,2020,4390,CANCUN 5,ITF,"ITF $15,000 - CANCUN 5, MEXICO",Hard,O,,MEXICO,32,16,15000,2020-02-11,2020-02-16,Maria Lourdes Carle
wta,2020,4392,CANCUN 6,ITF,"ITF $15,000 - CANCUN 6, MEXICO",Hard,O,,CANCUN 6,32,16,15000,2020-02-18,2020-02-23,Andrea Gamiz
wta,2020,4396,CANCUN 7,ITF,"ITF $15,000 - CANCUN 7, MEXICO",Hard,O,,MEXICO,32,16,15000,2020-03-10,2020-03-15,
wta,2020,4401,CANCUN 8,ITF,"ITF $15,000 - CANCUN 8, MEXICO",Hard,O,,MEXICO,32,16,15000,2020-03-17,2020-03-22,
wta,2020,4480,LIEPAJA,ITF,"ITF/TENNIS EUROPE $15,000 - LIEPAJA, LATVIA",Hard,I,,LATVIA,32,16,15000,2020-01-21,2020-01-26,Elza Tomase
wta,2020,4481,MALIBU,ITF,"ITF/USTA $25,000 - MALIBU 2, CALIFORNIA, USA",Hard,O,,UNITED STATES,32,16,25000,2020-01-14,2020-01-19,Nadia Podoroska
wta,2020,4482,NICHOLASVILLE,ITF,"ITF/USTA $100,000 - NICHOLASVILLE, KENTUCKY, USA",Hard,I,,UNITED STATES,32,16,100000,2020-02-11,2020-02-16,Olga Govortsova
wta,2020,4483,OLIMPIA,ITF,"ITF $25,000 - OLIMPIA, BRAZIL",Clay,O,,BRAZIL,32,16,25000,2020-03-10,2020-03-15,
wta,2020,4484,FREDERICTON,ITF,"ITF $25,000 - FREDERICTON, CANADA",Hard,I,,CANADA,32,16,25000,2020-03-17,2020-03-22,
wta,2020,4485,SAINT PALAIS SUR MER,ITF,"ITF/TENNIS EUROPE $15,000 - SAINT PALAIS SUR MER, FRANCE",Clay,O,,FRANCE,32,16,15000,2020-09-08,2020-09-13,Caijsa Hennemann
wta,2020,4486,PORTO 2,ITF,"ITF/TENNIS EUROPE $25,000 - PORTO 2, PORTUGAL",Hard,O,,PORTUGAL,32,16,25000,2020-09-29,2020-10-04,Georgina Garcia Perez
wta,2020,4487,FUNCHAL,ITF,"ITF/TENNIS EUROPE $15,000 - FUNCHAL, PORTUGAL",Hard,O,,PORTUGAL,32,16,15000,2020-10-13,2020-10-18,Beatriz Haddad Maia
wta,2020,4488,MONASTIR 17,ITF,"ITF $15,000 - MONASTIR 17, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-10-20,2020-10-25,Sina Herrmann
wta,2020,4489,MONASTIR 18,ITF,"ITF $15,000 - MONASTIR 18, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-10-27,2020-11-01,Maria Lourdes Carle
wta,2020,4490,PAZARDZHIK,ITF,"ITF/TENNIS EUROPE $15,000 - PAZARDZHIK, BULGARIA",Clay,O,,BULGARIA,32,16,15000,2020-10-27,2020-11-01,Erika Andreeva
wta,2020,4491,PLATJA D'ARO,ITF,"ITF/TENNIS EUROPE $15,000 - PLATJA D'ARO, SPAIN",Clay,O,,SPAIN,32,16,15000,2020-10-27,2020-11-01,Sebastianna Scilipoti
wta,2020,4492,HAABNEEME,ITF,"ITF/TENNIS EUROPE $15,000 - HAABNEEME, ESTONIA",Hard,I,,ESTONIA,32,16,15000,2020-11-17,2020-11-22,Kamilla Bartone
wta,2020,4493,MONASTIR 19,ITF,"ITF $15,000 - MONASTIR 19, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-11-24,2020-11-29,Carole Monnet
wta,2020,4494,MONASTIR 20,ITF,"ITF $15,000 - MONASTIR 20, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-12-01,2020-11-06,Yuliya Hatouka
wta,2020,4495,MONASTIR 21,ITF,"ITF $15,000 - MONASTIR 21, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-12-08,2020-12-13,Lulu Sun
wta,2020,4496,SELVA GARDENA,ITF,"ITF/TENNIS EUROPE $25,000 - SELVA GARDENA, ITALY",Hard,I,,ITALY,32,16,25000,2020-12-14,2020-12-19,Qinwen Zheng
wta,2020,4497,MONASTIR 22,ITF,"ITF $15,000 - MONASTIR 22, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-12-15,2020-12-20,Carole Monnet
wta,2020,4498,MONASTIR 23,ITF,"ITF $15,000 - MONASTIR 23, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-12-22,2020-12-27,Nuria Parrizas Diaz
wta,2020,4499,MONASTIR 24,ITF,"ITF $15,000 - MONASTIR 24, TUNISIA",Hard,O,,TUNISIA,32,16,15000,2020-12-29,2021-01-03,Anna Siskova
wta,2020,5012,BJK CUP QUALIFIERS,ITF,"FED CUP QUALIFIERS - EVERETT, WASHINGTON, USA",Hard,I,,UNITED STATES,8,2,0,2020-02-07,2020-02-08,
wta,2020,5013,BJK CUP QUALIFIERS,ITF,"FED CUP QUALIFIERS - THE HAGUE, NETHERLANDS",Clay,I,,NETHERLANDS,8,2,0,2020-02-07,2020-02-08,
wta,2020,5014,BJK CUP QUALIFIERS,ITF,"FED CUP QUALIFIERS - CLUJ-NAPOCA, ROMANIA",Hard,I,,ROMANIA,8,2,0,2020-02-07,2020-02-08,
wta,2020,5015,BJK CUP QUALIFIERS,ITF,"FED CUP QUALIFIERS - FLORIANOPOLIC, SC, BRAZIL",Clay,O,,BRAZIL,6,2,0,2020-02-07,2020-02-08,
wta,2020,5016,BJK CUP QUALIFIERS,ITF,"FED CUP QUALIFIERS - CARTAGENA, MURCIA, SPAIN",Clay,O,,SPAIN,6,2,0,2020-02-07,2020-02-08,
