tour,year,uk_tournament_id,location,tournament_name,series,surface,best_of,is_outdoor,start_date,end_date,num_matches,source_event_key,num_rounds,num_awarded_matches,num_completed_matches,num_disqualified_matches,num_retired_matches,num_walkover_matches,num_players,champion,runner_up,champion_avg_rank,champion_avg_odds,location_tournament_key
atp,2000,38,Bastad,Swedish Open,International,clay,3,True,2000-07-10,2000-07-10,31,2000_38_bastad_swedish_open,5,0,30,0,1,0,32,Norman M.,Vinciguerra A.,2.0,,bastad_swedish_open
atp,2000,39,Gstaad,Gstaad Open,International,clay,3,True,2000-07-10,2000-07-10,31,2000_39_gstaad_gstaad_open,5,0,30,0,1,0,32,Corretja A.,Puerta M.,10.0,,gstaad_gstaad_open
atp,2000,40,Newport,Hall of Fame Championships,International,grass,3,True,2000-07-10,2000-07-10,31,2000_40_newport_hall_of_fame_championships,5,0,30,0,1,0,32,Wessels P.,Knippschild J.,133.0,,newport_hall_of_fame_championships
atp,2000,41,Amsterdam,Dutch Open,International,clay,3,True,2000-07-17,2000-07-17,31,2000_41_amsterdam_dutch_open,5,0,31,0,0,0,32,Gustafsson M.,Sluiter R.,63.0,,amsterdam_dutch_open
atp,2000,42,Stuttgart,Mercedes Cup,International Gold,clay,3,True,2000-07-17,2000-07-17,31,2000_42_stuttgart_mercedes_cup,5,0,30,0,1,0,32,Squillari F.,Gaudio G.,20.0,,stuttgart_mercedes_cup
atp,2000,43,Umag,Croatia Open,International,clay,3,True,2000-07-17,2000-07-17,31,2000_43_umag_croatia_open,5,0,31,0,0,0,32,Rios M.,Puerta M.,23.0,,umag_croatia_open
atp,2000,44,Kitzbuhel,Generali Open,International Gold,clay,3,True,2000-07-24,2000-07-24,47,2000_44_kitzbuhel_generali_open,6,0,44,0,3,0,48,Corretja A.,Alvarez E.,10.0,,kitzbuhel_generali_open
atp,2000,45,Los Angeles,Mercedes-Benz Cup,International,hard,3,True,2000-07-24,2000-07-24,31,2000_45_los_angeles_mercedes_benz_cup,5,0,28,0,3,0,32,Chang M.,Gambill J.M.,23.0,,los_angeles_mercedes_benz_cup
atp,2000,46,San Marino,Tennis Int'l of San Marino,International,clay,3,True,2000-07-24,2000-07-24,31,2000_46_san_marino_tennis_int_l_of_san_marino,5,0,30,0,0,1,32,Calatrava A.,Bruguera S.,115.0,,san_marino_tennis_int_l_of_san_marino
atp,2000,47,Toronto,Toronto TMS,Masters,hard,3,True,2000-07-31,2000-07-31,63,2000_47_toronto_toronto_tms,6,0,61,0,2,0,64,Safin M.,Levy H.,9.0,,toronto_toronto_tms
atp,2000,48,Cincinnati,Cincinnati TMS,Masters,hard,3,True,2000-08-07,2000-08-07,63,2000_48_cincinnati_cincinnati_tms,6,0,62,0,1,0,64,Enqvist T.,Henman T.,8.0,,cincinnati_cincinnati_tms
atp,2000,49,Indianapolis,RCA Championships,International Gold,hard,3,True,2000-08-14,2000-08-14,55,2000_49_indianapolis_rca_championships,6,0,52,0,2,1,56,Kuerten G.,Safin M.,2.0,,indianapolis_rca_championships
atp,2000,50,Washington,Legg Mason Classic,International Gold,hard,3,True,2000-08-14,2000-08-14,55,2000_50_washington_legg_mason_classic,6,0,55,0,0,0,56,Corretja A.,Agassi A.,8.0,,washington_legg_mason_classic
atp,2000,51,Long Island,The Hamlet Cup,International,hard,3,True,2000-08-21,2000-08-21,47,2000_51_long_island_the_hamlet_cup,6,0,43,0,3,1,48,Norman M.,Enqvist T.,3.0,,long_island_the_hamlet_cup
atp,2000,52,New York,US Open,grand_slam,hard,5,True,2000-08-28,2000-08-28,127,2000_52_new_york_us_open,7,0,124,0,3,0,128,Safin M.,Sampras P.,7.0,,new_york_us_open
atp,2000,53,Bucharest,Open Romania,International,clay,3,True,2000-09-11,2000-09-11,31,2000_53_bucharest_open_romania,5,0,29,0,2,0,32,Balcells J.,Hantschk M.,112.0,,bucharest_open_romania
atp,2000,54,Tashkent,President's Cup,International,hard,3,True,2000-09-11,2000-09-11,31,2000_54_tashkent_president_s_cup,5,0,29,0,2,0,32,Safin M.,Sanguinetti D.,2.0,,tashkent_president_s_cup
atp,2000,55,Palermo,Campionati Internazionali Di Sicilia,International,clay,3,True,2000-09-25,2000-09-25,31,2000_55_palermo_campionati_internazionali_di_sicilia,5,0,30,0,1,0,32,Rochus O.,Nargiso D.,104.0,,palermo_campionati_internazionali_di_sicilia
atp,2000,56,Hong Kong,Salem Open,International,hard,3,True,2000-10-02,2000-10-02,31,2000_56_hong_kong_salem_open,5,0,31,0,0,0,32,Kiefer N.,Philippoussis M.,13.0,,hong_kong_salem_open
atp,2000,57,Tokyo,Japan Open,International Gold,hard,3,True,2000-10-09,2000-10-09,55,2000_57_tokyo_japan_open,6,0,54,0,1,0,56,Schalken S.,Lapentti N.,51.0,,tokyo_japan_open
atp,2000,58,Vienna,CA Tennis Trophy,International Gold,hard,3,False,2000-10-09,2000-10-09,31,2000_58_vienna_ca_tennis_trophy,5,0,30,0,1,0,32,Henman T.,Haas T.,10.0,,vienna_ca_tennis_trophy
atp,2000,59,Shanghai,Heineken Open Shanghai,International,hard,3,True,2000-10-16,2000-10-16,31,2000_59_shanghai_heineken_open_shanghai,5,0,29,0,0,2,32,Norman M.,Schalken S.,4.0,,shanghai_heineken_open_shanghai
atp,2000,60,Toulouse,adidas Open,International,hard,3,False,2000-10-16,2000-10-16,31,2000_60_toulouse_adidas_open,5,0,30,0,1,0,32,Corretja A.,Moya C.,9.0,,toulouse_adidas_open
atp,2000,61,Basel,Swiss Indoors,International,carpet,3,False,2000-10-23,2000-10-23,31,2000_61_basel_swiss_indoors,5,0,31,0,0,0,32,Enqvist T.,Federer R.,6.0,,basel_swiss_indoors
atp,2000,62,Moscow,Kremlin Cup,International,carpet,3,False,2000-10-23,2000-10-23,31,2000_62_moscow_kremlin_cup,5,0,30,0,1,0,32,Kafelnikov Y.,Prinosil D.,7.0,,moscow_kremlin_cup
atp,2000,63,Stuttgart,Stuttgart TMS,Masters,hard,3,False,2000-10-30,2000-10-30,47,2000_63_stuttgart_stuttgart_tms,6,0,44,0,2,1,48,Ferreira W.,Hewitt L.,19.0,,stuttgart_stuttgart_tms
atp,2000,64,Lyon,Grand Prix de Lyon,International,carpet,3,False,2000-11-06,2000-11-06,31,2000_64_lyon_grand_prix_de_lyon,5,0,29,0,2,0,32,Clement A.,Rafter P.,25.0,,lyon_grand_prix_de_lyon
atp,2000,65,St. Petersburg,St. Petersburg Open,International,hard,3,False,2000-11-06,2000-11-06,31,2000_65_st_petersburg_st_petersburg_open,5,0,31,0,0,0,32,Safin M.,Hrbaty D.,3.0,,st_petersburg_st_petersburg_open
atp,2000,66,Paris,BNP Paribas,Masters,carpet,3,False,2000-11-13,2000-11-13,47,2000_66_paris_bnp_paribas,6,0,44,0,3,0,48,Safin M.,Philippoussis M.,2.0,,paris_bnp_paribas
atp,2000,67,Brighton,Samsung Open,International,hard,3,False,2000-11-20,2000-11-20,31,2000_67_brighton_samsung_open,5,0,28,0,1,2,32,Henman T.,Hrbaty D.,10.0,,brighton_samsung_open
atp,2000,68,Stockholm,Stockholm Open,International,hard,3,False,2000-11-20,2000-11-20,31,2000_68_stockholm_stockholm_open,5,0,29,0,0,2,32,Johansson T.,Kafelnikov Y.,57.0,,stockholm_stockholm_open
atp,2000,69,Lisbon,Masters Cup,tour_finals,hard,3,False,2000-11-27,2000-11-27,15,2000_69_lisbon_masters_cup,3,0,15,0,0,0,8,Kuerten G.,Agassi A.,2.0,,lisbon_masters_cup
atp,2001,1,Adelaide,AAPT Championships,International,hard,3,True,2001-01-01,2001-01-01,31,2001_1_adelaide_aapt_championships,5,0,31,0,0,0,32,Haas T.,Massu N.,23.0,,adelaide_aapt_championships
atp,2001,2,Chennai,TATA Open,International,hard,3,True,2001-01-01,2001-01-01,31,2001_2_chennai_tata_open,5,0,29,0,2,0,32,Tabara M.,Stoliarov A.,96.0,,chennai_tata_open
atp,2001,3,Doha,Qatar Open,International,hard,3,True,2001-01-01,2001-01-01,31,2001_3_doha_qatar_open,5,0,31,0,0,0,32,Rios M.,Ulihrach B.,37.0,,doha_qatar_open
atp,2001,4,Auckland,Heineken Open,International,hard,3,True,2001-01-08,2001-01-08,31,2001_4_auckland_heineken_open,5,0,31,0,0,0,32,Hrbaty D.,Clavet F.,17.0,,auckland_heineken_open
atp,2001,5,Sydney,adidas International,International,hard,3,True,2001-01-08,2001-01-08,31,2001_5_sydney_adidas_international,5,0,30,0,1,0,32,Hewitt L.,Norman M.,7.0,,sydney_adidas_international
atp,2001,6,Melbourne,Australian Open,grand_slam,hard,5,True,2001-01-15,2001-01-15,127,2001_6_melbourne_australian_open,7,0,125,0,2,0,128,Agassi A.,Clement A.,6.0,,melbourne_australian_open
atp,2001,7,Bogota,Colombia Open,International,clay,3,True,2001-01-29,2001-01-29,31,2001_7_bogota_colombia_open,5,0,31,0,0,0,32,Vicente F.,Chela J.I.,51.0,,bogota_colombia_open
atp,2001,8,Milan,Milan Indoors,International,carpet,3,False,2001-01-29,2001-01-29,31,2001_8_milan_milan_indoors,5,0,29,0,1,1,32,Federer R.,Boutter J.,27.0,,milan_milan_indoors
atp,2001,9,Copenhagen,Copenhagen Open,International,hard,3,False,2001-02-12,2001-02-12,31,2001_9_copenhagen_copenhagen_open,5,0,30,0,1,0,32,Henman T.,Vinciguerra A.,10.0,,copenhagen_copenhagen_open
atp,2001,10,Marseille,Marseille Open,International,hard,3,False,2001-02-12,2001-02-12,31,2001_10_marseille_marseille_open,5,0,30,0,1,0,32,Kafelnikov Y.,Grosjean S.,7.0,,marseille_marseille_open
atp,2001,11,Vina del Mar,Bellsouth Open,International,clay,3,True,2001-02-12,2001-02-12,31,2001_11_vina_del_mar_bellsouth_open,5,0,30,0,1,0,32,Coria G.,Gaudio G.,69.0,,vina_del_mar_bellsouth_open
atp,2001,12,Buenos Aires,Copa AT&T,International,clay,3,True,2001-02-19,2001-02-19,31,2001_12_buenos_aires_copa_at_t,5,0,30,0,1,0,32,Kuerten G.,Acasuso J.,2.0,,buenos_aires_copa_at_t
atp,2001,13,Memphis,Kroger St. Jude,International Gold,hard,3,False,2001-02-19,2001-02-19,47,2001_13_memphis_kroger_st_jude,6,0,47,0,0,0,48,Philippoussis M.,Sanguinetti D.,18.0,,memphis_kroger_st_jude
atp,2001,14,Rotterdam,ABN AMRO World Tennis Tournament,International Gold,hard,3,False,2001-02-19,2001-02-19,31,2001_14_rotterdam_abn_amro_world_tennis_tournament,5,0,31,0,0,0,32,Escude N.,Federer R.,60.0,,rotterdam_abn_amro_world_tennis_tournament
atp,2001,15,Acapulco,Abierto Mexicano,International Gold,clay,3,True,2001-02-26,2001-02-26,31,2001_15_acapulco_abierto_mexicano,5,0,30,0,1,0,32,Kuerten G.,Blanco G.,1.0,,acapulco_abierto_mexicano
atp,2001,16,Dubai,Dubai Championships,International Gold,hard,3,True,2001-02-26,2001-02-26,31,2001_16_dubai_dubai_championships,5,0,28,0,3,0,32,Ferrero J.C.,Safin M.,16.0,,dubai_dubai_championships
atp,2001,17,San Jose,Sybase Open,International,hard,3,False,2001-02-26,2001-02-26,31,2001_17_san_jose_sybase_open,5,0,30,0,1,0,32,Rusedski G.,Agassi A.,58.0,,san_jose_sybase_open
atp,2001,18,Delray Beach,Citrix Tennis Championships,International,hard,3,True,2001-03-05,2001-03-05,31,2001_18_delray_beach_citrix_tennis_championships,5,0,30,0,0,1,32,Gambill J.M.,Malisse X.,24.0,,delray_beach_citrix_tennis_championships
atp,2001,19,Scottsdale,Franklin Templeton Tennis Classic,International,hard,3,True,2001-03-05,2001-03-05,31,2001_19_scottsdale_franklin_templeton_tennis_classic,5,0,31,0,0,0,32,Clavet F.,Norman M.,40.0,,scottsdale_franklin_templeton_tennis_classic
atp,2001,20,Indian Wells,Indian Wells TMS,Masters,hard,3,True,2001-03-12,2001-03-12,63,2001_20_indian_wells_indian_wells_tms,6,0,62,0,1,0,64,Agassi A.,Sampras P.,4.0,,indian_wells_indian_wells_tms
atp,2001,21,Miami,Ericsson Open,Masters,hard,3,True,2001-03-19,2001-03-19,95,2001_21_miami_ericsson_open,7,0,93,0,1,1,96,Agassi A.,Gambill J.M.,3.0,,miami_ericsson_open
atp,2001,22,Casablanca,Grand Prix Hassan II,International,clay,3,True,2001-04-09,2001-04-09,31,2001_22_casablanca_grand_prix_hassan_ii,5,0,31,0,0,0,32,Canas G.,Robredo T.,128.0,,casablanca_grand_prix_hassan_ii
atp,2001,23,Estoril,Estoril Open,International,clay,3,True,2001-04-09,2001-04-09,31,2001_23_estoril_estoril_open,5,0,30,0,1,0,32,Ferrero J.C.,Mantilla F.,11.0,,estoril_estoril_open
atp,2001,24,Monte Carlo,Monte Carlo Masters,Masters,clay,3,True,2001-04-16,2001-04-16,63,2001_24_monte_carlo_monte_carlo_masters,6,0,60,0,2,1,64,Kuerten G.,Arazi H.,2.0,,monte_carlo_monte_carlo_masters
atp,2001,25,Atlanta,Verizon Tennis Challenge,International,clay,3,True,2001-04-23,2001-04-23,31,2001_25_atlanta_verizon_tennis_challenge,5,0,30,0,1,0,32,Roddick A.,Malisse X.,89.0,,atlanta_verizon_tennis_challenge
atp,2001,26,Barcelona,Open Seat Godo,International,clay,3,True,2001-04-23,2001-04-23,55,2001_26_barcelona_open_seat_godo,6,0,53,0,2,0,56,Ferrero J.C.,Moya C.,10.0,,barcelona_open_seat_godo
atp,2001,27,Houston,U.S. Men's Clay Court Championships,International,clay,3,True,2001-04-30,2001-04-30,31,2001_27_houston_u_s_men_s_clay_court_championships,5,0,31,0,0,0,32,Roddick A.,Lee H.T.,69.0,,houston_u_s_men_s_clay_court_championships
atp,2001,28,Mallorca,Mallorca Open,International,clay,3,True,2001-04-30,2001-04-30,31,2001_28_mallorca_mallorca_open,5,0,29,0,2,0,32,Martin A.,Coria G.,55.0,,mallorca_mallorca_open
atp,2001,29,Munich,BMW Open,International,clay,3,True,2001-04-30,2001-04-30,31,2001_29_munich_bmw_open,5,0,31,0,0,0,32,Novak J.,Dupuis A.,68.0,,munich_bmw_open
atp,2001,30,Rome,Rome TMS,Masters,clay,3,True,2001-05-07,2001-05-07,63,2001_30_rome_rome_tms,6,0,62,0,1,0,64,Ferrero J.C.,Kuerten G.,9.0,,rome_rome_tms
atp,2001,31,Hamburg,Hamburg TMS,Masters,clay,3,True,2001-05-14,2001-05-14,63,2001_31_hamburg_hamburg_tms,6,0,62,0,1,0,64,Portas A.,Ferrero J.C.,42.0,,hamburg_hamburg_tms
atp,2001,32,St. Polten,Internationaler Raiffeisen Grand Prix,International,clay,3,True,2001-05-21,2001-05-21,31,2001_32_st_polten_internationaler_raiffeisen_grand_prix,5,0,31,0,0,0,32,Gaudenzi A.,Hipfl M.,120.0,,st_polten_internationaler_raiffeisen_grand_prix
atp,2001,33,Paris,French Open,grand_slam,clay,5,True,2001-05-28,2001-05-28,127,2001_33_paris_french_open,7,0,121,0,6,0,128,Kuerten G.,Corretja A.,1.0,,paris_french_open
atp,2001,34,Halle,Gerry Weber Open,International,grass,3,True,2001-06-11,2001-06-11,31,2001_34_halle_gerry_weber_open,5,0,31,0,0,0,32,Johansson T.,Santoro F.,19.0,,halle_gerry_weber_open
atp,2001,35,Queens Club,Stella Artois,International,grass,3,True,2001-06-11,2001-06-11,55,2001_35_queens_club_stella_artois,6,0,55,0,0,0,56,Hewitt L.,Henman T.,6.0,,queens_club_stella_artois
atp,2001,36,Nottingham,Nottingham Open,International,grass,3,True,2001-06-18,2001-06-18,31,2001_36_nottingham_nottingham_open,5,0,30,0,1,0,32,Johansson T.,Levy H.,16.0,,nottingham_nottingham_open
atp,2001,37,'s-Hertogenbosch,Heineken Trophy,International,grass,3,True,2001-06-18,2001-06-18,31,2001_37_s_hertogenbosch_heineken_trophy,5,0,30,0,1,0,32,Hewitt L.,Canas G.,6.0,,s_hertogenbosch_heineken_trophy
atp,2001,38,London,Wimbledon,grand_slam,grass,5,True,2001-06-25,2001-06-25,127,2001_38_london_wimbledon,7,0,121,0,6,0,128,Ivanisevic G.,Rafter P.,125.0,,london_wimbledon
atp,2001,39,Bastad,Swedish Open,International,clay,3,True,2001-07-09,2001-07-09,31,2001_39_bastad_swedish_open,5,0,31,0,0,0,32,Gaudenzi A.,Ulihrach B.,78.0,,bastad_swedish_open
atp,2001,40,Gstaad,Gstaad Open,International,clay,3,True,2001-07-09,2001-07-09,31,2001_40_gstaad_gstaad_open,5,0,31,0,0,0,32,Novak J.,Ferrero J.C.,40.0,,gstaad_gstaad_open
atp,2001,41,Newport,Hall of Fame Championships,International,grass,3,True,2001-07-09,2001-07-09,31,2001_41_newport_hall_of_fame_championships,5,0,31,0,0,0,32,Godwin N.,Lee M.,167.0,,newport_hall_of_fame_championships
atp,2001,42,Amsterdam,Dutch Open,International,clay,3,True,2001-07-16,2001-07-16,31,2001_42_amsterdam_dutch_open,5,0,31,0,0,0,32,Corretja A.,El Aynaoui Y.,9.0,,amsterdam_dutch_open
atp,2001,43,Stuttgart,Mercedes Cup,International Gold,clay,3,True,2001-07-16,2001-07-16,47,2001_43_stuttgart_mercedes_cup,6,0,46,0,1,0,48,Kuerten G.,Canas G.,1.0,,stuttgart_mercedes_cup
atp,2001,44,Umag,Croatia Open,International,clay,3,True,2001-07-16,2001-07-16,31,2001_44_umag_croatia_open,5,0,29,0,2,0,32,Moya C.,Golmard J.,20.0,,umag_croatia_open
atp,2001,45,Kitzbuhel,Generali Open,International Gold,clay,3,True,2001-07-23,2001-07-23,47,2001_45_kitzbuhel_generali_open,6,0,42,0,5,0,48,Lapentti N.,Costa A.,36.0,,kitzbuhel_generali_open
atp,2001,46,Los Angeles,Mercedes-Benz Cup,International,hard,3,True,2001-07-23,2001-07-23,31,2001_46_los_angeles_mercedes_benz_cup,5,0,31,0,0,0,32,Agassi A.,Sampras P.,3.0,,los_angeles_mercedes_benz_cup
atp,2001,47,Sopot,Idea Prokom Open,International,clay,3,True,2001-07-23,2001-07-23,31,2001_47_sopot_idea_prokom_open,5,0,30,0,1,0,32,Robredo T.,Portas A.,51.0,,sopot_idea_prokom_open
atp,2001,48,Montreal,Montreal TMS,Masters,hard,3,True,2001-07-30,2001-07-30,63,2001_48_montreal_montreal_tms,6,0,61,0,2,0,64,Pavel A.,Rafter P.,43.0,,montreal_montreal_tms
atp,2001,49,Cincinnati,Cincinnati TMS,Masters,hard,3,True,2001-08-06,2001-08-06,63,2001_49_cincinnati_cincinnati_tms,6,0,63,0,0,0,64,Kuerten G.,Rafter P.,1.0,,cincinnati_cincinnati_tms
atp,2001,50,Indianapolis,RCA Championships,International Gold,hard,3,True,2001-08-13,2001-08-13,55,2001_50_indianapolis_rca_championships,6,0,54,0,1,0,56,Rafter P.,Kuerten G.,6.0,,indianapolis_rca_championships
atp,2001,51,Washington,Legg Mason Classic,International Gold,hard,3,True,2001-08-13,2001-08-13,55,2001_51_washington_legg_mason_classic,6,0,54,0,0,1,56,Roddick A.,Schalken S.,30.0,,washington_legg_mason_classic
atp,2001,52,Long Island,Hamlet Cup,International,hard,3,True,2001-08-20,2001-08-20,31,2001_52_long_island_hamlet_cup,5,0,29,0,2,0,32,Haas T.,Sampras P.,16.0,,long_island_hamlet_cup
atp,2001,53,New York,US Open,grand_slam,hard,5,True,2001-08-27,2001-08-27,127,2001_53_new_york_us_open,7,0,124,0,3,0,128,Hewitt L.,Sampras P.,4.0,,new_york_us_open
atp,2001,54,Bucharest,Gelsor Open,International,clay,3,True,2001-09-10,2001-09-10,31,2001_54_bucharest_gelsor_open,5,0,31,0,0,0,32,El Aynaoui Y.,Montanes A.,47.0,,bucharest_gelsor_open
atp,2001,55,Salvador,Brasil Open,International,hard,3,True,2001-09-10,2001-09-10,31,2001_55_salvador_brasil_open,5,0,31,0,0,0,32,Vacek J.,Meligeni F.,106.0,,salvador_brasil_open
atp,2001,56,Tashkent,President's Cup,International,hard,3,True,2001-09-10,2001-09-10,31,2001_56_tashkent_president_s_cup,5,0,31,0,0,0,32,Safin M.,Kafelnikov Y.,7.0,,tashkent_president_s_cup
atp,2001,57,Shanghai,Heineken Open,International,hard,3,True,2001-09-17,2001-09-17,31,2001_57_shanghai_heineken_open,5,0,31,0,0,0,32,Schuettler R.,Kratochvil M.,59.0,,shanghai_heineken_open
atp,2001,58,Hong Kong,Salem Open,International,hard,3,True,2001-09-24,2001-09-24,31,2001_58_hong_kong_salem_open,5,0,29,0,2,0,32,Rios M.,Schuettler R.,58.0,,hong_kong_salem_open
atp,2001,59,Palermo,Campionati Internazionali Di Sicilia,International,clay,3,True,2001-09-24,2001-09-24,31,2001_59_palermo_campionati_internazionali_di_sicilia,5,0,28,0,3,0,32,Mantilla F.,Nalbandian D.,56.0,,palermo_campionati_internazionali_di_sicilia
atp,2001,60,Moscow,Kremlin Cup,International,carpet,3,False,2001-10-01,2001-10-01,31,2001_60_moscow_kremlin_cup,5,0,31,0,0,0,32,Kafelnikov Y.,Kiefer N.,6.0,,moscow_kremlin_cup
atp,2001,61,Tokyo,Japan Open,International Gold,hard,3,True,2001-10-01,2001-10-01,55,2001_61_tokyo_japan_open,6,0,55,0,0,0,56,Hewitt L.,Kratochvil M.,3.0,,tokyo_japan_open
atp,2001,62,Lyon,Grand Prix de Lyon,International Gold,carpet,3,False,2001-10-08,2001-10-08,31,2001_62_lyon_grand_prix_de_lyon,5,0,30,0,1,0,32,Ljubicic I.,El Aynaoui Y.,48.0,,lyon_grand_prix_de_lyon
atp,2001,63,Vienna,CA Tennis Trophy,International Gold,hard,3,False,2001-10-08,2001-10-08,31,2001_63_vienna_ca_tennis_trophy,5,0,29,0,2,0,32,Haas T.,Canas G.,16.0,,vienna_ca_tennis_trophy
atp,2001,64,Stuttgart,Stuttgart TMS,Masters,hard,3,False,2001-10-15,2001-10-15,47,2001_64_stuttgart_stuttgart_tms,6,0,47,0,0,0,48,Haas T.,Mirnyi M.,14.0,,stuttgart_stuttgart_tms
atp,2001,65,Basel,Swiss Indoors,International,carpet,3,False,2001-10-22,2001-10-22,31,2001_65_basel_swiss_indoors,5,0,30,0,1,0,32,Henman T.,Federer R.,11.0,,basel_swiss_indoors
atp,2001,66,St. Petersburg,St. Petersburg Open,International,hard,3,False,2001-10-22,2001-10-22,31,2001_66_st_petersburg_st_petersburg_open,5,0,31,0,0,0,32,Safin M.,Schuettler R.,7.0,,st_petersburg_st_petersburg_open
atp,2001,67,Stockholm,Stockholm Open,International,hard,3,False,2001-10-22,2001-10-22,31,2001_67_stockholm_stockholm_open,5,0,30,0,1,0,32,Schalken S.,Nieminen J.,40.0,,stockholm_stockholm_open
atp,2001,68,Paris,BNP Paribas,Masters,carpet,3,False,2001-10-29,2001-10-29,47,2001_68_paris_bnp_paribas,6,0,46,0,1,0,48,Grosjean S.,Kafelnikov Y.,8.0,,paris_bnp_paribas
atp,2001,69,Sydney,Masters Cup,tour_finals,hard,3,False,2001-11-12,2001-11-12,15,2001_69_sydney_masters_cup,3,0,15,0,0,0,8,Hewitt L.,Grosjean S.,2.0,,sydney_masters_cup
atp,2002,1,Adelaide,AAPT Championships,International,hard,3,True,2001-12-31,2001-12-31,31,2002_1_adelaide_aapt_championships,5,0,29,0,2,0,32,Henman T.,Philippoussis M.,9.0,,adelaide_aapt_championships
atp,2002,2,Chennai,TATA Open,International,hard,3,True,2001-12-31,2001-12-31,31,2002_2_chennai_tata_open,5,0,30,0,1,0,32,Canas G.,Srichaphan P.,15.0,,chennai_tata_open
atp,2002,3,Doha,Qatar Open,International,hard,3,True,2001-12-31,2001-12-31,31,2002_3_doha_qatar_open,5,0,31,0,0,0,32,El Aynaoui Y.,Mantilla F.,38.0,,doha_qatar_open
atp,2002,4,Auckland,Heineken Open,International,hard,3,True,2002-01-07,2002-01-07,31,2002_4_auckland_heineken_open,5,0,31,0,0,0,32,Rusedski G.,Golmard J.,30.0,,auckland_heineken_open
atp,2002,5,Sydney,adidas International,International,hard,3,True,2002-01-07,2002-01-07,31,2002_5_sydney_adidas_international,5,0,29,0,1,1,32,Federer R.,Chela J.I.,13.0,,sydney_adidas_international
atp,2002,6,Melbourne,Australian Open,grand_slam,hard,5,True,2002-01-14,2002-01-14,127,2002_6_melbourne_australian_open,7,0,122,0,5,0,128,Johansson T.,Safin M.,18.0,,melbourne_australian_open
atp,2002,7,Milan,Milan Indoors,International,carpet,3,False,2002-01-28,2002-01-28,31,2002_7_milan_milan_indoors,5,0,29,0,2,0,32,Sanguinetti D.,Federer R.,87.0,,milan_milan_indoors
atp,2002,8,Copenhagen,Copenhagen Open,International,hard,3,False,2002-02-11,2002-02-11,31,2002_8_copenhagen_copenhagen_open,5,0,30,0,1,0,32,Burgsmuller L.,Rochus O.,93.0,,copenhagen_copenhagen_open
atp,2002,9,Marseille,Marseille Open,International,hard,3,False,2002-02-11,2002-02-11,31,2002_9_marseille_marseille_open,5,0,30,0,1,0,32,Enqvist T.,Escude N.,24.0,,marseille_marseille_open
atp,2002,10,Vina del Mar,Bellsouth Open,International,clay,3,True,2002-02-11,2002-02-11,31,2002_10_vina_del_mar_bellsouth_open,5,0,30,0,1,0,32,Gonzalez F.,Lapentti N.,94.0,,vina_del_mar_bellsouth_open
atp,2002,11,Buenos Aires,Copa AT&T,International,clay,3,True,2002-02-18,2002-02-18,31,2002_11_buenos_aires_copa_at_t,5,0,29,0,2,0,32,Massu N.,Calleri A.,90.0,,buenos_aires_copa_at_t
atp,2002,12,Memphis,Kroger St. Jude,International Gold,hard,3,False,2002-02-18,2002-02-18,31,2002_12_memphis_kroger_st_jude,5,0,31,0,0,0,32,Roddick A.,Blake J.,17.0,,memphis_kroger_st_jude
atp,2002,13,Rotterdam,ABN AMRO World Tennis Tournament,International Gold,hard,3,False,2002-02-18,2002-02-18,31,2002_13_rotterdam_abn_amro_world_tennis_tournament,5,0,30,0,0,1,32,Escude N.,Henman T.,22.0,,rotterdam_abn_amro_world_tennis_tournament
atp,2002,14,Acapulco,Abierto Mexicano,International Gold,clay,3,True,2002-02-25,2002-02-25,31,2002_14_acapulco_abierto_mexicano,5,0,27,0,4,0,32,Moya C.,Meligeni F.,32.0,,acapulco_abierto_mexicano
atp,2002,15,Dubai,Dubai Championships,International Gold,hard,3,True,2002-02-25,2002-02-25,31,2002_15_dubai_dubai_championships,5,0,28,0,3,0,32,Santoro F.,El Aynaoui Y.,26.0,,dubai_dubai_championships
atp,2002,16,San Jose,Sybase Open,International,hard,3,False,2002-02-25,2002-02-25,31,2002_16_san_jose_sybase_open,5,0,31,0,0,0,32,Hewitt L.,Agassi A.,1.0,,san_jose_sybase_open
atp,2002,17,Delray Beach,Citrix Tennis Championships,International,hard,3,True,2002-03-04,2002-03-04,31,2002_17_delray_beach_citrix_tennis_championships,5,0,29,0,2,0,32,Sanguinetti D.,Roddick A.,60.0,,delray_beach_citrix_tennis_championships
atp,2002,18,Scottsdale,Franklin Templeton Tennis Classic,International,hard,3,True,2002-03-04,2002-03-04,31,2002_18_scottsdale_franklin_templeton_tennis_classic,5,0,31,0,0,0,32,Agassi A.,Balcells J.,5.0,,scottsdale_franklin_templeton_tennis_classic
atp,2002,19,Indian Wells,Pacific Life Open,Masters,hard,3,True,2002-03-11,2002-03-11,63,2002_19_indian_wells_pacific_life_open,6,0,63,0,0,0,64,Hewitt L.,Henman T.,1.0,,indian_wells_pacific_life_open
atp,2002,20,Miami,NASDAQ-100 Open,Masters,hard,3,True,2002-03-18,2002-03-18,95,2002_20_miami_nasdaq_100_open,7,0,89,0,6,0,96,Agassi A.,Federer R.,10.0,,miami_nasdaq_100_open
