tour,year,tourney_id,tourney_number,tournament_name,tourney_level,surface,best_of,draw_size,start_date,end_date,num_matches,num_rounds,num_completed_matches,num_defaulted_matches,num_retired_matches,num_walkover_matches,num_players,champion,runner_up,champion_avg_rank
atp,2006,2006-D015,D015,Davis Cup WG F: RUS vs ARG,D,carpet,5,4,2006-12-01,2006-12-01,4,1,4,0,0,0,5,,,
atp,2006,2006-D016,D016,Davis Cup WG PO: AUT vs MEX,D,clay,3,4,2006-09-22,2006-09-22,4,1,4,0,0,0,7,,,
atp,2006,2006-D017,D017,Davis Cup WG PO: GER vs THA,D,clay,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,6,,,
atp,2006,2006-D018,D018,Davis Cup WG PO: NED vs CZE,D,carpet,3,4,2006-09-22,2006-09-22,4,1,4,0,0,0,5,,,
atp,2006,2006-D019,D019,Davis Cup WG PO: ROU vs KOR,D,clay,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,5,,,
atp,2006,2006-D020,D020,Davis Cup WG PO: SVK vs BEL,D,hard,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,6,,,
atp,2006,2006-D021,D021,Davis Cup WG PO: ESP vs ITA,D,clay,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,5,,,
atp,2006,2006-D022,D022,Davis Cup WG PO: BRA vs SWE,D,clay,5,4,2006-09-22,2006-09-22,3,1,3,0,0,0,4,,,
atp,2006,2006-D023,D023,Davis Cup WG PO: SUI vs SCG,D,hard,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,5,,,
atp,2006,2006-D024,D024,Davis Cup G1 R1: PER vs BRA,D,clay,5,4,2006-02-10,2006-02-10,4,1,4,0,0,0,4,,,
atp,2006,2006-D025,D025,Davis Cup G1 R1: VEN vs MEX,D,hard,5,4,2006-02-10,2006-02-10,4,1,3,0,1,0,7,,,
atp,2006,2006-D026,D026,Davis Cup G1 R2: ECU vs BRA,D,clay,5,4,2006-04-07,2006-04-07,3,1,2,0,1,0,5,,,
atp,2006,2006-D027,D027,Davis Cup G1 R2: MEX vs CAN,D,clay,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,6,,,
atp,2006,2006-D028,D028,Davis Cup G1 PO: PER vs ECU,D,clay,3,4,2006-07-21,2006-07-21,4,1,4,0,0,0,8,,,
atp,2006,2006-D029,D029,Davis Cup G1 PO: CAN vs VEN,D,hard,5,4,2006-07-21,2006-07-21,4,1,2,0,1,1,5,,,
atp,2006,2006-D030,D030,Davis Cup G1 PO: VEN vs ECU,D,hard,3,4,2006-09-22,2006-09-22,4,1,3,0,1,0,8,,,
atp,2006,2006-D031,D031,Davis Cup G1 R1: KOR vs IND,D,hard,5,4,2006-02-10,2006-02-10,4,1,4,0,0,0,5,,,
atp,2006,2006-D032,D032,Davis Cup G1 R1: TPE vs PAK,D,hard,5,4,2006-02-10,2006-02-10,4,1,4,0,0,0,4,,,
atp,2006,2006-D033,D033,Davis Cup G1 R1: JPN vs CHN,D,carpet,3,4,2006-02-10,2006-02-10,4,1,4,0,0,0,5,,,
atp,2006,2006-D034,D034,Davis Cup G1 R1: UZB vs THA,D,hard,3,4,2006-02-10,2006-02-10,4,1,4,0,0,0,7,,,
atp,2006,2006-D035,D035,Davis Cup G1 R2: TPE vs KOR,D,hard,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,5,,,
atp,2006,2006-D036,D036,Davis Cup G1 R2: THA vs JPN,D,hard,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,7,,,
atp,2006,2006-D037,D037,Davis Cup G1 PO: IND vs PAK,D,grass,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,5,,,
atp,2006,2006-D038,D038,Davis Cup G1 PO: UZB vs CHN,D,clay,5,4,2006-04-07,2006-04-07,2,1,2,0,0,0,4,,,
atp,2006,2006-D039,D039,Davis Cup G1 PO: CHN vs PAK,D,hard,3,4,2006-09-22,2006-09-22,4,1,4,0,0,0,5,,,
atp,2006,2006-D040,D040,Davis Cup G1 R1: LUX vs POR,D,hard,5,4,2006-02-10,2006-02-10,4,1,4,0,0,0,6,,,
atp,2006,2006-D041,D041,Davis Cup G1 R1: ISR vs SCG,D,hard,5,4,2006-02-10,2006-02-10,4,1,4,0,0,0,4,,,
atp,2006,2006-D042,D042,Davis Cup G1 R2: MAR vs CZE,D,clay,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,6,,,
atp,2006,2006-D043,D043,Davis Cup G1 R2: ITA vs LUX,D,clay,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,5,,,
atp,2006,2006-D044,D044,Davis Cup G1 R2: GBR vs SCG,D,carpet,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,5,,,
atp,2006,2006-D045,D045,Davis Cup G1 R2: UKR vs BEL,D,carpet,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,7,,,
atp,2006,2006-D046,D046,Davis Cup G1 PO: GBR vs ISR,D,grass,5,4,2006-07-21,2006-07-21,4,1,4,0,0,0,7,,,
atp,2006,2006-D047,D047,Davis Cup G1 PO: MAR vs POR,D,clay,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,5,,,
atp,2006,2006-D048,D048,Davis Cup G1 PO: UKR vs GBR,D,clay,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,6,,,
atp,2006,2006-D049,D049,Davis Cup G2 R1: BOL vs PAR,D,clay,3,4,2006-02-10,2006-02-10,4,1,4,0,0,0,7,,,
atp,2006,2006-D050,D050,Davis Cup G2 R1: COL vs URU,D,clay,3,4,2006-02-10,2006-02-10,4,1,4,0,0,0,8,,,
atp,2006,2006-D051,D051,Davis Cup G2 R1: AHO vs GUA,D,hard,5,4,2006-02-10,2006-02-10,4,1,3,0,1,0,5,,,
atp,2006,2006-D052,D052,Davis Cup G2 R1: DOM vs JAM,D,clay,3,4,2006-02-10,2006-02-10,4,1,4,0,0,0,7,,,
atp,2006,2006-D053,D053,Davis Cup G2 R2: COL vs PAR,D,clay,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,6,,,
atp,2006,2006-D054,D054,Davis Cup G2 R2: AHO vs DOM,D,hard,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,5,,,
atp,2006,2006-D055,D055,Davis Cup G2 F: DOM vs COL,D,hard,3,4,2006-09-22,2006-09-22,4,1,3,0,1,0,7,,,
atp,2006,2006-D056,D056,Davis Cup G2 PO: URU vs BOL,D,clay,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,7,,,
atp,2006,2006-D057,D057,Davis Cup G2 PO: JAM vs GUA,D,hard,5,4,2006-04-07,2006-04-07,4,1,3,0,1,0,5,,,
atp,2006,2006-D058,D058,Davis Cup G2 R1: NZL vs LIB,D,hard,3,4,2006-02-10,2006-02-10,4,1,4,0,0,0,6,,,
atp,2006,2006-D059,D059,Davis Cup G2 R1: KUW vs KAZ,D,hard,5,4,2006-02-10,2006-02-10,4,1,4,0,0,0,4,,,
atp,2006,2006-D060,D060,Davis Cup G2 R1: HKG vs POC,D,hard,5,4,2006-02-10,2006-02-10,4,1,4,0,0,0,7,,,
atp,2006,2006-D061,D061,Davis Cup G2 R1: INA vs MAS,D,hard,3,4,2006-02-10,2006-02-10,4,1,4,0,0,0,8,,,
atp,2006,2006-D062,D062,Davis Cup G2 R2: KAZ vs NZL,D,hard,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,7,,,
atp,2006,2006-D063,D063,Davis Cup G2 R2: INA vs HKG,D,hard,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,6,,,
atp,2006,2006-D064,D064,Davis Cup G2 F: KAZ vs INA,D,hard,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,6,,,
atp,2006,2006-D065,D065,Davis Cup G2 PO: LIB vs KUW,D,clay,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,7,,,
atp,2006,2006-D066,D066,Davis Cup G2 PO: POC vs MAS,D,hard,5,4,2006-04-07,2006-04-07,4,1,2,0,2,0,5,,,
atp,2006,2006-D067,D067,Davis Cup G2 R1: ZIM vs NOR,D,hard,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,6,,,
atp,2006,2006-D068,D068,Davis Cup G2 R1: GRE vs MKD,D,clay,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,6,,,
atp,2006,2006-D069,D069,Davis Cup G2 R1: FIN vs IRL,D,hard,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,4,,,
atp,2006,2006-D070,D070,Davis Cup G2 R1: ALG vs SLO,D,clay,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,6,,,
atp,2006,2006-D071,D071,Davis Cup G2 R1: HUN vs EGY,D,hard,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,5,,,
atp,2006,2006-D072,D072,Davis Cup G2 R1: BUL vs CYP,D,clay,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,5,,,
atp,2006,2006-D073,D073,Davis Cup G2 R1: POL vs LAT,D,carpet,3,4,2006-04-07,2006-04-07,4,1,4,0,0,0,7,,,
atp,2006,2006-D074,D074,Davis Cup G2 R1: GEO vs RSA,D,carpet,5,4,2006-04-07,2006-04-07,4,1,4,0,0,0,4,,,
atp,2006,2006-D075,D075,Davis Cup G2 R2: NOR vs MKD,D,clay,5,4,2006-07-21,2006-07-21,4,1,3,0,1,0,7,,,
atp,2006,2006-D076,D076,Davis Cup G2 R2: FIN vs ALG,D,clay,3,4,2006-07-21,2006-07-21,4,1,4,0,0,0,5,,,
atp,2006,2006-D077,D077,Davis Cup G2 R2: BUL vs HUN,D,clay,3,4,2006-07-21,2006-07-21,4,1,4,0,0,0,6,,,
atp,2006,2006-D078,D078,Davis Cup G2 R2: POL vs GEO,D,clay,5,4,2006-07-21,2006-07-21,4,1,4,0,0,0,5,,,
atp,2006,2006-D079,D079,Davis Cup G2 F: MKD vs FIN,D,clay,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,4,,,
atp,2006,2006-D080,D080,Davis Cup G2 F: HUN vs GEO,D,clay,5,4,2006-09-22,2006-09-22,4,1,4,0,0,0,4,,,
atp,2006,2006-D081,D081,Davis Cup G2 PO: GRE vs ZIM,D,clay,3,4,2006-07-21,2006-07-21,4,1,4,0,0,0,6,,,
atp,2006,2006-D082,D082,Davis Cup G2 PO: IRL vs SLO,D,grass,3,4,2006-07-21,2006-07-21,4,1,4,0,0,0,6,,,
atp,2006,2006-D083,D083,Davis Cup G2 PO: EGY vs CYP,D,clay,5,4,2006-07-21,2006-07-21,4,1,4,0,0,0,6,,,
atp,2006,2006-D084,D084,Davis Cup G2 PO: LAT vs RSA,D,clay,3,4,2006-07-21,2006-07-21,4,1,4,0,0,0,7,,,
atp,2007,2007-1536,1536,Madrid Masters,M,hard,3,48,2007-10-15,2007-10-15,47,6,47,0,0,0,48,David Nalbandian,Roger Federer,25.0
atp,2007,2007-1720,1720,Bangkok,A,hard,3,32,2007-09-24,2007-09-24,31,5,31,0,0,0,32,Dmitry Tursunov,Benjamin Becker,29.0
atp,2007,2007-2276,2276,Zagreb,A,carpet,3,32,2007-01-29,2007-01-29,31,5,30,0,1,0,32,Marcos Baghdatis,Ivan Ljubicic,21.0
atp,2007,2007-301,301,Auckland,A,hard,3,32,2007-01-08,2007-01-08,31,5,31,0,0,0,32,David Ferrer,Tommy Robredo,16.0
atp,2007,2007-306,306,Poertschach,A,clay,3,32,2007-05-20,2007-05-20,31,5,31,0,0,0,32,Juan Monaco,Gael Monfils,47.0
atp,2007,2007-308,308,Munich,A,clay,3,32,2007-04-30,2007-04-30,31,5,30,0,1,0,32,Philipp Kohlschreiber,Mikhail Youzhny,49.0
atp,2007,2007-311,311,Queen's Club,A,grass,3,56,2007-06-11,2007-06-11,55,6,53,0,2,0,56,Andy Roddick,Nicolas Mahut,5.0
atp,2007,2007-314,314,Gstaad,A,clay,3,32,2007-07-09,2007-07-09,31,5,31,0,0,0,32,Paul Henri Mathieu,Andreas Seppi,28.0
atp,2007,2007-315,315,Newport,A,grass,3,32,2007-07-09,2007-07-09,31,5,31,0,0,0,32,Fabrice Santoro,Nicolas Mahut,68.0
atp,2007,2007-316,316,Bastad,A,clay,3,32,2007-07-09,2007-07-09,31,5,31,0,0,0,32,David Ferrer,Nicolas Almagro,15.0
atp,2007,2007-317,317,Amersfoort,A,clay,3,32,2007-07-16,2007-07-16,31,5,31,0,0,0,32,Steve Darcis,Werner Eschauer,297.0
atp,2007,2007-319,319,Kitzbuhel,A,clay,3,48,2007-07-23,2007-07-23,47,6,47,0,0,0,48,Juan Monaco,Potito Starace,32.0
atp,2007,2007-321,321,Stuttgart,A,clay,3,32,2007-07-16,2007-07-16,31,5,30,0,1,0,32,Rafael Nadal,Stan Wawrinka,2.0
atp,2007,2007-328,328,Basel,A,hard,3,32,2007-10-22,2007-10-22,31,5,30,0,1,0,32,Roger Federer,Jarkko Nieminen,1.0
atp,2007,2007-329,329,Tokyo,A,hard,3,48,2007-10-01,2007-10-01,47,6,45,0,2,0,48,David Ferrer,Richard Gasquet,8.0
atp,2007,2007-3348,3348,New Haven,A,hard,3,48,2007-08-19,2007-08-19,47,6,47,0,0,0,48,James Blake,Mardy Fish,6.0
atp,2007,2007-337,337,Vienna,A,hard,3,32,2007-10-07,2007-10-07,31,5,31,0,0,0,32,Novak Djokovic,Stan Wawrinka,3.0
atp,2007,2007-338,338,Sydney,A,hard,3,32,2007-01-08,2007-01-08,31,5,27,0,3,1,32,James Blake,Carlos Moya,5.0
atp,2007,2007-339,339,Adelaide,A,hard,3,32,2007-01-01,2007-01-01,39,5,39,0,0,0,32,Novak Djokovic,Chris Guccione,16.0
atp,2007,2007-341,341,Metz,A,hard,3,32,2007-10-01,2007-10-01,31,5,29,1,1,0,32,Tommy Robredo,Andy Murray,9.0
atp,2007,2007-3465,3465,Mumbai,A,hard,3,32,2007-09-24,2007-09-24,31,5,29,0,2,0,32,Richard Gasquet,Olivier Rochus,14.0
atp,2007,2007-352,352,Paris Masters,M,hard,3,48,2007-10-28,2007-10-28,47,6,47,0,0,0,48,David Nalbandian,Rafael Nadal,21.0
atp,2007,2007-360,360,Casablanca,A,clay,3,32,2007-04-23,2007-04-23,31,5,30,0,1,0,32,Paul Henri Mathieu,Albert Montanes,57.0
atp,2007,2007-375,375,Lyon,A,carpet,3,32,2007-10-22,2007-10-22,31,5,31,0,0,0,32,Sebastien Grosjean,Marc Gicquel,81.0
atp,2007,2007-402,402,Memphis,A,hard,3,32,2007-02-19,2007-02-19,31,5,28,0,3,0,32,Tommy Haas,Andy Roddick,9.0
atp,2007,2007-403,403,Miami Masters,M,hard,3,96,2007-03-19,2007-03-19,95,7,91,0,3,1,96,Novak Djokovic,Guillermo Canas,10.0
atp,2007,2007-404,404,Indian Wells Masters,M,hard,3,96,2007-03-05,2007-03-05,95,7,95,0,0,0,96,Rafael Nadal,Novak Djokovic,2.0
atp,2007,2007-407,407,Rotterdam,A,hard,3,32,2007-02-19,2007-02-19,31,5,31,0,0,0,32,Mikhail Youzhny,Ivan Ljubicic,22.0
atp,2007,2007-410,410,Monte Carlo Masters,M,clay,3,56,2007-04-15,2007-04-15,55,6,51,0,4,0,56,Rafael Nadal,Roger Federer,2.0
atp,2007,2007-414,414,Hamburg Masters,M,clay,3,56,2007-05-14,2007-05-14,55,6,53,0,2,0,56,Roger Federer,Rafael Nadal,1.0
atp,2007,2007-416,416,Rome Masters,M,clay,3,56,2007-05-07,2007-05-07,55,6,54,0,1,0,56,Rafael Nadal,Fernando Gonzalez,2.0
atp,2007,2007-418,418,Washington,A,hard,3,48,2007-07-29,2007-07-29,47,6,47,0,0,0,48,Andy Roddick,John Isner,5.0
atp,2007,2007-419,419,Indianapolis,A,hard,3,32,2007-07-23,2007-07-23,31,5,30,0,1,0,32,Dmitry Tursunov,Frank Dancevic,27.0
atp,2007,2007-421,421,Canada Masters,M,hard,3,56,2007-08-05,2007-08-05,55,6,52,0,2,1,56,Novak Djokovic,Roger Federer,4.0
atp,2007,2007-422,422,Cincinnati Masters,M,hard,3,56,2007-08-13,2007-08-13,55,6,53,0,2,0,56,Roger Federer,James Blake,1.0
atp,2007,2007-423,423,Los Angeles,A,hard,3,32,2007-07-16,2007-07-16,31,5,28,0,2,1,32,Radek Stepanek,James Blake,101.0
atp,2007,2007-424,424,San Jose,A,hard,3,32,2007-02-12,2007-02-12,31,5,31,0,0,0,32,Andy Murray,Ivo Karlovic,13.0
atp,2007,2007-425,425,Barcelona,A,clay,3,56,2007-04-23,2007-04-23,55,6,51,0,3,1,56,Rafael Nadal,Guillermo Canas,2.0
atp,2007,2007-429,429,Stockholm,A,hard,3,32,2007-10-07,2007-10-07,31,5,29,0,1,1,32,Ivo Karlovic,Thomas Johansson,25.0
atp,2007,2007-433,433,Las Vegas,A,hard,3,32,2007-02-26,2007-02-26,39,5,38,0,1,0,32,Lleyton Hewitt,Jurgen Melzer,20.0
atp,2007,2007-438,438,Moscow,A,hard,3,32,2007-10-08,2007-10-08,31,5,29,0,2,0,32,Nikolay Davydenko,Paul Henri Mathieu,4.0
atp,2007,2007-439,439,Umag,A,clay,3,32,2007-07-23,2007-07-23,31,5,30,0,1,0,32,Carlos Moya,Andrei Pavel,20.0
atp,2007,2007-440,440,s Hertogenbosch,A,grass,3,32,2007-06-17,2007-06-17,31,5,29,0,2,0,32,Ivan Ljubicic,Peter Wessels,13.0
atp,2007,2007-451,451,Doha,A,hard,3,32,2007-01-01,2007-01-01,31,5,31,0,0,0,32,Ivan Ljubicic,Andy Murray,5.0
atp,2007,2007-468,468,Estoril,A,clay,3,32,2007-04-29,2007-04-29,31,5,28,0,3,0,32,Novak Djokovic,Richard Gasquet,5.0
atp,2007,2007-475,475,Sopot,A,clay,3,32,2007-07-30,2007-07-30,31,5,29,0,2,0,32,Tommy Robredo,Jose Acasuso,7.0
atp,2007,2007-495,495,Dubai,A,hard,3,32,2007-02-26,2007-02-26,31,5,31,0,0,0,32,Roger Federer,Mikhail Youzhny,1.0
atp,2007,2007-496,496,Marseille,A,hard,3,32,2007-02-12,2007-02-12,31,5,28,0,3,0,32,Gilles Simon,Marcos Baghdatis,58.0
atp,2007,2007-499,499,Delray Beach,A,hard,3,32,2007-01-28,2007-01-28,39,5,39,0,0,0,32,Xavier Malisse,James Blake,31.0
atp,2007,2007-500,500,Halle,A,grass,3,32,2007-06-11,2007-06-11,31,5,29,0,1,1,32,Tomas Berdych,Marcos Baghdatis,13.0
atp,2007,2007-505,505,Vina del Mar,A,clay,3,32,2007-01-29,2007-01-29,31,4,31,0,0,0,25,Luis Horna,Nicolas Massu,76.0
atp,2007,2007-506,506,Buenos Aires,A,clay,3,32,2007-02-19,2007-02-19,39,5,38,0,1,0,32,Juan Monaco,Alessio Di Mauro,66.0
atp,2007,2007-520,520,Roland Garros,G,clay,5,128,2007-05-28,2007-05-28,127,7,119,0,8,0,128,Rafael Nadal,Roger Federer,2.0
atp,2007,2007-533,533,Costa Do Sauipe,A,clay,3,32,2007-02-12,2007-02-12,31,5,31,0,0,0,32,Guillermo Canas,Juan Carlos Ferrero,107.0
atp,2007,2007-540,540,Wimbledon,G,grass,5,128,2007-06-25,2007-06-25,127,7,123,0,3,1,128,Roger Federer,Rafael Nadal,1.0
atp,2007,2007-560,560,US Open,G,hard,5,128,2007-08-27,2007-08-27,127,7,119,0,7,1,128,Roger Federer,Novak Djokovic,1.0
atp,2007,2007-568,568,St. Petersburg,A,carpet,3,32,2007-10-22,2007-10-22,31,5,30,0,1,0,32,Andy Murray,Fernando Verdasco,16.0
atp,2007,2007-573,573,Valencia,A,clay,3,32,2007-04-09,2007-04-09,31,5,30,0,1,0,32,Nicolas Almagro,Potito Starace,31.0
atp,2007,2007-580,580,Australian Open,G,hard,5,128,2007-01-15,2007-01-15,127,7,120,0,7,0,128,Roger Federer,Fernando Gonzalez,1.0
atp,2007,2007-605,605,Masters Cup,F,hard,3,8,2007-11-12,2007-11-12,15,3,15,0,0,0,8,Roger Federer,David Ferrer,1.0
atp,2007,2007-615,615,Dusseldorf,A,clay,3,32,2007-05-20,2007-05-20,26,2,26,0,0,0,20,Agustin Calleri,Jan Hajek,29.0
atp,2007,2007-717,717,Houston,A,clay,3,32,2007-04-09,2007-04-09,31,5,30,0,0,1,32,Ivo Karlovic,Mariano Zabaleta,108.0
atp,2007,2007-741,741,Nottingham,A,grass,3,32,2007-06-18,2007-06-18,31,5,31,0,0,0,32,Ivo Karlovic,Arnaud Clement,61.0
atp,2007,2007-747,747,Beijing,A,hard,3,32,2007-09-10,2007-09-10,31,5,30,0,1,0,32,Fernando Gonzalez,Tommy Robredo,7.0
atp,2007,2007-773,773,Bucharest,A,clay,3,32,2007-09-10,2007-09-10,31,5,29,0,2,0,32,Gilles Simon,Victor Hanescu,42.0
atp,2007,2007-807,807,Acapulco,A,clay,3,32,2007-02-26,2007-02-26,31,5,29,0,2,0,32,Juan Ignacio Chela,Carlos Moya,35.0
atp,2007,2007-891,891,Chennai,A,hard,3,32,2007-01-01,2007-01-01,31,5,30,0,1,0,32,Xavier Malisse,Stefan Koubek,37.0
atp,2007,2007-D001,D001,Davis Cup WG R1: CHI vs RUS,D,clay,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,4,,,
atp,2007,2007-D002,D002,Davis Cup WG R1: FRA vs ROU,D,hard,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,6,,,
atp,2007,2007-D003,D003,Davis Cup WG R1: GER vs CRO,D,hard,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,5,,,
atp,2007,2007-D004,D004,Davis Cup WG R1: BEL vs AUS,D,clay,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,4,,,
atp,2007,2007-D005,D005,Davis Cup WG R1: CZE vs USA,D,clay,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,6,,,
atp,2007,2007-D006,D006,Davis Cup WG R1: SUI vs ESP,D,carpet,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,4,,,
atp,2007,2007-D007,D007,Davis Cup WG R1: BLR vs SWE,D,hard,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,4,,,
atp,2007,2007-D008,D008,Davis Cup WG R1: AUT vs ARG,D,carpet,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,6,,,
atp,2007,2007-D009,D009,Davis Cup WG PO: SRB vs AUS,D,clay,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,6,,,
atp,2007,2007-D010,D010,Davis Cup WG PO: AUT vs BRA,D,carpet,3,4,2007-09-21,2007-09-21,4,1,4,0,0,0,6,,,
atp,2007,2007-D011,D011,Davis Cup WG PO: PER vs BLR,D,clay,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,6,,,
atp,2007,2007-D012,D012,Davis Cup WG PO: ISR vs CHI,D,hard,5,4,2007-09-20,2007-09-20,4,1,3,0,1,0,5,,,
atp,2007,2007-D013,D013,Davis Cup WG PO: GBR vs CRO,D,grass,3,4,2007-09-21,2007-09-21,4,1,4,0,0,0,5,,,
atp,2007,2007-D014,D014,Davis Cup WG PO: CZE vs SUI,D,carpet,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,4,,,
atp,2007,2007-D015,D015,Davis Cup WG PO: JPN vs ROU,D,carpet,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,4,,,
atp,2007,2007-D016,D016,Davis Cup WG PO: SVK vs KOR,D,clay,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,6,,,
atp,2007,2007-D017,D017,Davis Cup WG QF: RUS vs FRA,D,clay,5,4,2007-04-06,2007-04-06,4,1,4,0,0,0,7,,,
atp,2007,2007-D018,D018,Davis Cup WG QF: BEL vs GER,D,clay,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,7,,,
atp,2007,2007-D019,D019,Davis Cup WG QF: USA vs ESP,D,hard,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,6,,,
atp,2007,2007-D020,D020,Davis Cup WG QF: SWE vs ARG,D,carpet,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,7,,,
atp,2007,2007-D021,D021,Davis Cup WG SF: RUS vs GER,D,clay,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,6,,,
atp,2007,2007-D022,D022,Davis Cup WG SF: SWE vs USA,D,carpet,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,6,,,
atp,2007,2007-D023,D023,Davis Cup WG F: USA vs RUS,D,hard,3,4,2007-11-30,2007-11-30,4,1,4,0,0,0,6,,,
atp,2007,2007-D024,D024,Davis Cup G1 R1: PER vs VEN,D,clay,3,4,2007-02-09,2007-02-09,4,1,4,0,0,0,7,,,
atp,2007,2007-D025,D025,Davis Cup G1 R1: CAN vs COL,D,carpet,3,4,2007-02-09,2007-02-09,4,1,4,0,0,0,7,,,
atp,2007,2007-D026,D026,Davis Cup G1 R2: PER vs MEX,D,clay,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,7,,,
atp,2007,2007-D027,D027,Davis Cup G1 R2: BRA vs CAN,D,clay,5,4,2007-04-06,2007-04-06,3,1,3,0,0,0,5,,,
atp,2007,2007-D028,D028,Davis Cup G1 PO: MEX vs VEN,D,hard,3,4,2007-07-20,2007-07-20,4,1,4,0,0,0,7,,,
atp,2007,2007-D029,D029,Davis Cup G1 PO: VEN vs COL,D,hard,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,5,,,
atp,2007,2007-D030,D030,Davis Cup G1 R1: TPE vs THA,D,carpet,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,6,,,
atp,2007,2007-D031,D031,Davis Cup G1 R1: CHN vs JPN,D,hard,3,4,2007-02-09,2007-02-09,4,1,4,0,0,0,4,,,
atp,2007,2007-D032,D032,Davis Cup G1 R1: UZB vs IND,D,clay,5,4,2007-02-09,2007-02-09,4,1,4,0,0,0,5,,,
atp,2007,2007-D033,D033,Davis Cup G1 R1: KOR vs KAZ,D,carpet,3,4,2007-02-09,2007-02-09,4,1,4,0,0,0,7,,,
atp,2007,2007-D034,D034,Davis Cup G1 R2: JPN vs THA,D,carpet,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,5,,,
atp,2007,2007-D035,D035,Davis Cup G1 R2: KOR vs UZB,D,hard,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,8,,,
atp,2007,2007-D036,D036,Davis Cup G1 PO: TPE vs CHN,D,carpet,5,4,2007-04-06,2007-04-06,4,1,4,0,0,0,4,,,
atp,2007,2007-D037,D037,Davis Cup G1 PO: KAZ vs IND,D,hard,5,4,2007-04-06,2007-04-06,4,1,4,0,0,0,5,,,
atp,2007,2007-D038,D038,Davis Cup G1 PO: KAZ vs CHN,D,hard,5,4,2007-09-21,2007-09-21,4,1,4,0,0,0,5,,,
atp,2007,2007-D039,D039,Davis Cup G1 R1: ISR vs LUX,D,hard,3,4,2007-02-09,2007-02-09,4,1,4,0,0,0,6,,,
atp,2007,2007-D040,D040,Davis Cup G1 R1: GEO vs POR,D,carpet,3,4,2007-02-09,2007-02-09,4,1,4,0,0,0,8,,,
atp,2007,2007-D041,D041,Davis Cup G1 R2: MKD vs SVK,D,clay,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,8,,,
atp,2007,2007-D042,D042,Davis Cup G1 R2: ISR vs ITA,D,hard,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,4,,,
atp,2007,2007-D043,D043,Davis Cup G1 R2: SRB vs GEO,D,clay,3,4,2007-04-06,2007-04-06,4,1,3,0,1,0,6,,,
atp,2007,2007-D044,D044,Davis Cup G1 R2: GBR vs NED,D,hard,3,4,2007-04-06,2007-04-06,4,1,4,0,0,0,6,,,
